imdbID,Title,Plot,Genre1,Genre2,Genre3
tt0439815,Slither,"In this blend of the B movie classic The Blob (1958), and some Romero's zombies film, a meteorite collides in a small town. Grant finds it, and is infected by a parasite worm, which installs in his brain and causes him a creepy transformation into a monster. Starla, his wife, and Bill, a policeman, will try to stop him and the plague of worms generated by the creature.",Comedy, Horror, Sci-Fi
tt0437863,The Benchwarmers,"Three guys, all their lives, have been living in the shadow of bullies and are determined not to take it anymore. Now they must train with the help of Mel to take on the most offensive and meanest youth baseball teams.",Comedy, Sport,
tt0386741,Renaissance,"Paris, 2054: a dark motion-captured world of shadows and right angles. Ilona Tasuiev, a brilliant young scientist, is kidnapped, and her employer, Avalon, a major health and beauty corporation, wants her found. Karas, a jaded police captain, is assigned to find her, fast. He seeks help from her sister, Bislane, and they are soon uncovering identify theft, missing files, and hints that something back in 2006 may explain what's going on. Ilona's mentor, Avalon's vice president, a Japanese researcher, an underworld boss, and Bislane's drug connection all figure in the mix. So does an attraction between Karas and Bislane. What's behind the kidnapping? Who's the victim?",Animation, Action, Sci-Fi
tt0436331,Friends with Money,"Four women friends: three are wealthy and married plus there's Olivia, a former teacher who's now a maid. The marriages are in various states of health: Franny and Matt are happy and very rich. Christine and David write screenplays together, are remodeling their house, and argue. Jane is angry all the time and Aaron, who's an attentive husband, strikes everyone as gay. Franny sets up Olivia with a friend of hers, Mike, a personal trainer, and Olivia takes him with her to a couple of housecleaning jobs. A benefit dinner for ALS, an awkward guy named Marty whose place Olivia cleans, and a French maid's outfit figure in the story. Is there more to life than its problems?",Comedy, Drama, Romance
tt0362120,Scary Movie 4,"The unemployed Cindy Campbell is hired to work in a cursed house as caretaker of an old lady and meets the ghost of a boy. Meanwhile, the teenager son Robbie and the young daughter Rachel of his next door neighbor and crane operator Tom Ryan are spending the weekend with their loser father. Cindy and Tom meet and fall in love for each other, but when Giant Tripods invade Earth, Tom escapes with Robbie and Rachel; Cindy travels to a village, trying to find the answer to a riddle to save the world; and the president of USA organizes the defense of the planet in UN under his intelligence and leadership.",Comedy,,
tt0424136,Hard Candy,A teenage girl raids a man's home in order to expose him under suspicion that he is a sex offender with pedophilia.,Crime, Drama, Thriller
tt0420087,A Prairie Home Companion,"A final live variety show broadcast via radio becomes a metaphor for the natural order of life. A concept and script by Garrison Keilor uses every natural and technical element of working with a tight and close ensemble producing a weekly show to sooth us and guide us through the natural but difficult transitions of aging, becoming less relevant and then dying as new, young life develops and strengthens during our final ""performances."" This is a rare film for it's remarkable cast and crew and one wonders how the great Robert Altman was able to gather them all at the same place and time to shoot this film.",Comedy, Drama, Music
tt0443632,The Sentinel,A Secret Service agent is framed as the mole in an assassination attempt on the President. He must clear his name and foil another assassination attempt while on the run from a Secret Service Protective Intelligence Division agent.,Action, Crime, Thriller
tt0384537,Silent Hill,"Sharon Da Silva wakes up every night screaming about ""silent hill"". Pursued by a police officer suspicious of her motives and swerving to avoid another child her adoptive mother crashes the car knocking herself unconscious. When Rose Da Silva awakens to find her adopted child is missing, she searches the fog and ash blanketed town for her beloved daughter.",Adventure, Horror, Mystery
tt0126765,23,"The movie's plot is based on the true story of a group of young computer hackers from Hannover, Germany. In the late 1980s the orphaned Karl Koch invests his heritage in a flat and a home computer. At first he dials up to bulletin boards to discuss conspiracy theories inspired by his favorite novel, R.A. Wilson's ""Illuminatus"", but soon he and his friend David start breaking into government and military computers. Pepe, one of Karl's rather criminal acquaintances senses that there is money in computer cracking - he travels to east Berlin and tries to contact the KGB.",Thriller, Drama,
tt0427954,The Protector,"In Bangkok, the young Kham was raised by his father in the jungle with elephants as members of their family. When his old elephant and the baby Kern are stolen by criminals, Kham finds that the animals were sent to Sidney. He travels to Australia, where he locates the baby elephant in a restaurant owned by the evil Madame Rose, the leader of an international Thai mafia. With the support of the efficient Thai sergeant Mark, who was involved in a conspiracy, Kham fights to rescue the animal from the mobsters.",Action, Crime, Drama
tt0317919,Mission: Impossible III,"A man named Owen Davian kills an IMF agent that was sent undercover by the legendary Ethan Hunt, who has retired from combat missions. Hunt now has a fiancé, Julia, who believes that he works for the traffic department when he really trains younger IMF agents to go into combat. He is assigned to his last mission. His mission, should he choose to accept it is to capture Davian, who is selling a toxic weapon called the rabbits foot. But Davian is reckless, cruel, and deathly. He promises Hunt that he will find Julia, hurt her, and Ethan will be too dead to help her. The mission is no more different to others, its dangerous, smart, and impossible; but now it's personal.",Action, Adventure, Thriller
tt0449089,RV,"The executive Bob Munro is stressed, feeling threatened of losing his job and his lifestyle, since his abusive boss Todd Mallory hired the Stanford's geek Laird to work in their soda's company. Bob has promised his wife Jamie Munro, his teenage daughter Cassie Munro and his young son Carl Munro to spend vacations in Hawaii, but Todd demands him to prepare a presentation and attend a business meeting with the owners of a family company in a merging operation scheduled in the same period. Bob hides the truth to his family, rents a recreational vehicle and tries to convince his dysfunctional family that a road trip to the Colorado Rocky Mountains would be good to bring old values back to their family. After many incidents and while in the trailers parking area, the rookie Bob is helped by the bizarre but friendly Gornicke family. They escape from the Gornickes and initiate a journey of difficulties and leaning, retrieving their forgotten family bonds.",Adventure, Comedy, Family
tt0475276,United 93,"On September 11, 2001, two American Airlines and two United Airlines domestic U.S. flights are hijacked by terrorists. After the collision of two planes against the World Trade Center and one against the Pentagon, the passengers and crew of United Flight 93 decide to struggle against the four terrorists to take back the control of the airplane.",Drama, History, Thriller
tt0430634,Stick It,"Haley Graham is a former gymnast-turned-juvenile delinquent who, after one too many run-ins with the law, is forced to enroll at an elite gymnastics academy, the VGA in Houston, Texas which is run by the legendary Olympic gymnast Burt Vickerman. But the rebellious Haley is not welcomed into the academy by the other teenage gymnasts who despise her for walking out on her Junior Olympic team years earlier during a competition which cost them the gold medal. But Haley is not a docile person either and makes every effort to provoke conflicts with the other girls. Vickerman takes it upon himself to coach Haley in his own way to make her regain her self respect for the VGA's coming spot on the Gymnastic Nationals.",Comedy, Drama, Sport
tt0398027,Down in the Valley,"Tobe is about 16, living with her dad and younger brother in LA's San Fernando Valley. She invites a gas station attendant named Harlan to come to the beach with her and her friends. He's from South Dakota, wears a cowboy hat, talks country, and has been a ranch hand. They have a great time, his simple expressions seem like wisdom, he's attentive and polite, and even though he's more than twice her age, she wants to spend time with him. When her father objects, she rebels. Harlan, meanwhile, thinks she's his soul mate, and he starts making plans to get her away from her father. Worlds are set to collide, but which ones?",Drama, Romance, Thriller
tt0327084,Over the Hedge,"RJ, a raccoon who needs food, accidentally takes food from a hungry bear named Vincent and he wants his food to be found in exactly the same place in a week. He finally finds that an animal family, with a tortoise named Verne as their leader, could help him restore the food from the suburbia, the gateway to the good life. But little does RJ know, there is a woman who has recently hired an exterminator to try to hunt them down.",Animation, Adventure, Comedy
tt0364955,Art School Confidential,"Starting from childhood attempts at illustration, the protagonist pursues his true obsession to art school. But as he learns how the art world really works, he finds that he must adapt his vision to the reality that confronts him.",Comedy, Drama,
tt0409182,Poseidon,"It is New Year's Eve, and over 2,000 passengers & crew are ringing in the New Year aboard the huge cruise ship 'Poseidon' when it capsizes on the open sea in the middle of the North Atlantic Ocean! A small group of survivors find themselves unlikely allies in a battle for their lives. Preferring to test the odds alone, career gambler Dylan Johns ignores captain's orders to wait below for possible rescue and sets out to find his own way to safety. What begins as a solo mission soon draws others, as Dylan is followed by a desperate father searching for his daughter and her fiancée--a young couple who hours before couldn't summon the courage to tell him they were engaged and now face much graver challenges. Along the way they are joined by a single mother and her wise-beyond-his-years son, an anxious stowaway and a despondent fellow passenger who boarded the ship not sure he wanted to live but now knows he doesn't want to die. Determined to fight their way to the surface, the group sets off through the disorienting maze of twisted steel in the upside-down wreckage. As the unstable vessel rapidly fills with water each must draw on skills and strengths they didn't even know they possessed, fighting against time for their own survival and for each other.",Action, Adventure, Drama
tt0382625,The Da Vinci Code,"Professor Robert Langdon is in Paris on business when he's summoned to The Louvre. A dead body has been found, setting Langdon off on an adventure as he attempts to unravel an ancient code and uncover the greatest mystery of all time.",Mystery, Thriller,
tt0376994,X-Men: The Last Stand,"When a cure is created, which apparently can turn any mutant into a normal human being, there is outrage amongst the mutant community. Whilst some mutants do like the idea of a cure, including Rogue, many mutants find that there shouldn't be a cure. Magneto, who still believes a war is coming, recruits a large team of mutants to take down Warren Worthington II and his cure. Might seem easy for the X-Men to stop, but Magneto has a big advantage, which Wolverine doesn't have. Jean Grey has returned, and joined with Magneto. The Phoenix has woken within her, which has the ability to destroy anything in her way, even if that 'anything' is a X-Men.",Action, Adventure, Fantasy
tt0452594,The Break-Up,"In Chicago, the art dealer Brooke Meyers feels not appreciated and neglected by her immature boyfriend Gary Grobowski, who is partner with his two brothers in a tourism business, and decides to break-up with him to make Gary miss her. Gary misunderstands her true intention, both follow the wrong advice of family members and friends, beginning a war of sexes with no winner.",Comedy, Drama, Romance
tt0417385,12 and Holding,"After his twin brother is accidentally killed by vengeful bullies, a 12-year old boy and his friends face the harsh realities of death, teenage hormones, and family dysfunction.",Drama,,
tt0317219,Cars,"While traveling to California for the dispute of the final race of the Piston Cup against The King and Chick Hicks, the famous Lightning McQueen accidentally damages the road of the small town Radiator Springs and is sentenced to repair it. Lightning McQueen has to work hard and finds friendship and love in the simple locals, changing its values during his stay in the small town and becoming a true winner.",Animation, Adventure, Comedy
tt0413466,Wassup Rockers,"Instead of adhering to the norms of their South Central neighborhood, a group of skater boys opt to bus into Hollywood and Beverly Hills, where they attract local rich girls - and plenty of...",Comedy, Drama,
tt0466909,The Omen,"When the Vatican observatory priest sees the appearance of a comet, the Church is sure that it confirms the eve of the Armageddon. Meanwhile, the USA President's godson Robert Thorn is informed in the maternity in Rome by Father Spiletto that his wife Katherine has just lost her baby and she had troubles with her uterus and would not have another pregnancy. Spiletto suggests Robert that another just born child that lost his mother could be the substituted for his son, and Robert accepts the child and gives the name of Damien. Robert is promoted to ambassador in London after a tragic accident. When Damien's nanny commits suicide in his birthday party, a substitute, Mrs. Baylock, comes to work and live with the family. Along the years, Katherine realizes that Damien is evil, while Robert is contacted by Father Brennan, who tells him that Damien is the son of devil. When the priest dies in a bizarre accident, the photographer Keith Jennings shows evidences to Robert that the boy is the Antichrist. They travel to the town of Megiddo to learn how the boy can be stopped.",Horror,,
tt0457510,Nacho Libre,"Nacho (Black) is a monastery cook, who spends his day feeding orphans and being overlooked by the monastery. When Sister Encarnación (Reguera) arrive at the monastery, Nacho realises that the only way to win her affection and to save the children, will be by competing as a Luchador wrestler.",Comedy, Family, Sport
tt0410297,The Lake House,"When two people ""connect"" the bond between them can be so pure and simple as to stir hearts in heaven. When they connect in all the right places at all the wrong times, heaven weeps for broken hearts. To heal these broken hearts, heaven breaks time.",Drama, Fantasy, Romance
tt0389860,Click,"Michael Newman (Sandler) is a hard working family man, who must please his boss (Hasselhoff), in order to get promoted. Problem is he gets less time with his family, and wishes for a remote in which he can control his life. This soon comes true for Newman, when he meets Morty (Walken), a crazy sales clerk, who has the ultimate remote. A remote in which he can do anything, including muting, skipping and dubbing his life. He finds this to be the opportunity in which he can not only skip every argument, but also skip to his promotion. He sees this as a good idea, until the remote goes horribly wrong.",Comedy, Drama, Fantasy
tt0458352,The Devil Wears Prada,"In New York, the simple and naive just-graduated in journalism Andrea Sachs is hired to work as the second assistant of the powerful and sophisticated Miranda Priestly, the ruthless and merciless executive of the Runway fashion magazine. Andrea dreams to become a journalist and faces the opportunity as a temporary professional challenge. The first assistant Emily advises Andrea about the behavior and preferences of their cruel boss, and the stylist Nigel helps Andrea to dress more adequately for the environment. Andrea changes her attitude and behavior, affecting her private life and the relationship with her boyfriend Nate, her family and friends. In the end, Andrea learns that life is made of choices.",Comedy, Drama,
tt0383574,Pirates of the Caribbean: Dead Man's Chest,"Once again we're plunged into the world of sword fights and ""savvy"" pirates. Captain Jack Sparrow is reminded he owes a debt to Davy Jones, who captains the flying Dutchman, a ghostly ship, with a crew from hell. Facing the ""locker"" Jack must find the heart of Davy Jones but to save himself he must get the help of quick-witted Will Turner and Elizabeth Swan. If that's not complicated enough, Will and Elizabeth are sentenced to hang, unless will can get Lord Cutler Beckett Jack's compass, Will is forced to join another crazy adventure with Jack.",Action, Adventure, Fantasy
tt0463034,"You, Me and Dupree","For newlyweds Carl and Molly Peterson, life can't get any sweeter as they begin anew to settle down into married life. With a nice house and established careers in tow, nothing seems to get in their way. However, Carl is about find out just how much friendship means when Dupree, his best friend has been displaced from his home and fired from his job because of attending their wedding. Taking his friend in, what Carl and Molly are about to experience is that the fine line between a few days and whatever else is after, can be a lot more than they bargained for. Especially when their friend overstays his welcome in far too many ways than he should.",Comedy, Romance,
tt0424345,Clerks II,"A calamity at Dante and Randall's shops sends them looking for new horizons - but they ultimately settle at Mooby's, a fictional fast-food restaurant. Free from his dead-end job (and lodged in a new one), Dante begins to break free of his rut, planning to move away with his clingy fiancé. Dante is ready to leave the horrors of minimum-wage New Jersey behind, but Randal - always the more hostile of the two - starts to become overwhelmed by his own rancor.",Comedy,,
tt0452637,Lady in the Water,"Cleveland Heep, a stuttering apartment superintendent, encounters a girl named Story swimming in the complex's pool. He soon learns that she comes from the Blue World, and has a message for mankind. Will he be able to help her complete her mission?",Drama, Fantasy, Mystery
tt0465624,My Super Ex-Girlfriend,"In New York, when the shy and lonely project manager of a design firm Matt Saunders meets Jenny Johnson in the subway, he invites her to date and have dinner with him. Jenny immediately falls in love for him, they have sex and she discloses her true identity to him, telling that she is the powerful superhero G-Girl. After meeting his co-worker and friend Hannah Lewis, the needy Jenny becomes jealous, controlling and manipulative, and Matt follows the advice of his best friend Vaughn Haige and dumps her, breaking her heart. Jenny turns Matt's life into hell, while he has a romance with Hannah. However, the archenemy of G-Girl and former high school sweetheart of Jenny, Professor Bedlam, proposes Matt to lure Jenny to strip her superpowers.",Comedy, Romance, Sci-Fi
tt0422720,Marie Antoinette,"""All eyes will be on you,"" says the Austrian Empress, Maria Theresa to her youngest daughter Marie Antoinette. The film, marketed for a teen audience, is an impressionistic retelling of Marie Antoinette's life as a young queen in the opulent and eccentric court at Versailles. The film focuses on Marie Antoinette, as she matures from a teenage bride to a young woman and eventual queen of France.",Biography, Drama, History
tt0489037,Who Killed the Electric Car?,"A documentary that investigates the birth and death of the electric car, as well as the role of renewable energy and sustainable living in the future.",Documentary,,
tt0497116,An Inconvenient Truth,"Filmmaker Davis Guggenheim follows Al Gore on the lecture circuit, as the former presidential candidate campaigns to raise public awareness of the dangers of global warming and calls for immediate action to curb its destructive effects on the environment.",Documentary,,
tt0101545,Career Opportunities,"Josie, the daughter of the town's wealthiest businessman, faces problems at home and wishes to leave home, but is disorientated. Her decision is finalized after she falls asleep in a Target...",Comedy, Romance,
tt0475293,High School Musical,"Troy Bolton and Gabriella Montez are two totally different teenagers who meet at a party while singing karaoke on New Year's Eve. One week later Troy goes back to his high school, East High, in New Mexico to find that Gabriella is a new student there. They quickly become close friends and accidentally audition for the school musical. After getting a callback, drama queen Sharpay Evans and her sidekick brother Ryan are furious. Then Chad, Troy's best friend and basketball teammate, and Taylor, Gabriella's new friend on the decathlon team, must find out a way to make Gabriella hate Troy.",Comedy, Drama, Family
tt0446059,Fearless,"Martial arts legend Huo Yuanjia became the most famous fighter in all of China at the turn of the 20th Century. Huo faced personal tragedy but ultimately fought his way out of darkness and into history, defining the true spirit of martial arts. His self-discovery, and the choices he made, inspired his nation. The son of a great fighter who did not wish for his child to follow in his footsteps, the bullied Huo Yuanjia resolves to teach himself how to fight - and win. Years of training enable him to ace match after match in his home region of Tianjin. But as his fame as a martial arts master grows, so does his pride. After an ill-advised fight leads to another master's death, members of Huo's family are slain in revenge. Grieving and ashamed, Huo wanders the country in shock. Near death, he is rescued by women from an idyllic village, and is offered simple kindness and generosity that help him heal and regain his equilibrium over a period of several years. Huo realizes that the future of martial arts lies in sportsmanship and not brutality, and he rejoins society to apply what he has learned. Returning to Tianjin, Huo takes steps to come to terms with his past and restore his family's name. His evolving, graceful Mizong (Missing) Fist method of fighting brings Huo renewed success, and he forms the progressive Jingwu Sports Federation. Taking note, duplicitous members of the Foreign Chamber of Commerce engineer a Shanghai tournament pitting Huo against four fighters, each representing the major foreign powers in China. Huo commits to the bout and faces off against, respectively, a British boxer, a Spanish swordsman, a Belgian soldier, and a Japanese martial artist. What happened that day in 1910 has never been, and will never be, forgotten in China.",Action, Biography, Drama
tt0463985,The Fast and the Furious: Tokyo Drift,"An American teenager named Sean Boswell is a loner in school, however he challenges his rival for an illegal street racing, and he totals his car in the end of the race. To avoid time in prison he is sent to Tokyo to live with his father who is in the military. As soon as he arrives he discovers a new, fun but dangerous way of street racing in the underworld of the streets of Tokyo, Japan.",Action, Crime, Romance
tt0455499,Garfield 2,"Garfield is back and this time Garfield and his canine sidekick Odie follows their owner, Jon Arbuckle, to England, the U.K. may never recover, as Garfield is mistaken for a look-alike, regal cat who has inherited a castle. Garfield savors the royal treatment afforded by his loyal four-legged subjects, but his reign is in jeopardy! The evil nefarious stubborn Lord Dargis is determined to do away with Garfield, so he can turn the castle into a resort. Garfield's bigger, better, more perfect world is soon turned upside down in this tale of two kitties.",Animation, Comedy, Family
tt0478209,Metal: A Headbanger's Journey,"An examination of the heavy metal music subculture that tries to explain why, despite the longevity and popularity of the genre, fans are marginalized and ridiculed for their passion.",Documentary, Music,
tt0348150,Superman Returns,"Following a mysterious absence of several years, the Man of Steel comes back to Earth in the epic action-adventure Superman Returns, a soaring new chapter in the saga of one of the world's most beloved superheroes. While an old enemy plots to render him powerless once and for all, Superman faces the heartbreaking realization that the woman he loves, Lois Lane, has moved on with her life. Or has she? Superman's bittersweet return challenges him to bridge the distance between them while finding a place in a society that has learned to survive without him. In an attempt to protect the world he loves from cataclysmic destruction, Superman embarks on an epic journey of redemption that takes him from the depths of the ocean to the far reaches of outer space.",Action, Adventure, Sci-Fi
tt0101798,Edward II,"In this Derek Jarman version of Christopher Marlowe's Elizabethan drama, in modern costumes and settings, Plantagenet king Edward II hands the power-craving nobility the perfect excuse by taking as lover besides his diplomatic wife, the French princess Isabel, not an acceptable lady at court but the ambitious Piers Gaveston, who uses his favor in bed even to wield political influence - the stage is set for a palace revolt which sends the gay pair from the throne to a terminal torture dungeon.",Drama, History, Romance
tt0468094,The Road to Guantanamo,"In 2001, four Pakistani Britons, Ruhal Ahmed, Asif Iqbal and Shafiq Rasul and another friend, Monir, travel to Pakistan for a wedding and in a urge of idealism, decide to see the situation of war torn Afganistan which is being bombed by the American forces in retaliation for the 9/11 terrorist attacks. Once there, with the loss of Monir in the wartime chaos, they are captured by Northern Alliance fighters. They are then handed them over the American forces who transport them to the prison camps at the Guantanamo Bay base in Cuba. What follows is three years of relentless imprisonment, interrogations and torture to make them submit to blatantly wrong confessions to being terrorists. In the midst of this abuse, the three struggle to keep their spirits up in that face of this grave injustice.",Documentary, Drama, War
tt0478197,Leonard Cohen: I'm Your Man,"Legendary poet, singer/songwriter and alleged ladies man Leonard Cohen is interviewed in his L.A. home about his extraordinary life and times, interspersed with old footage from his private photo collection and lavish praise plus elaborately performed Cohen cover songs from a motley crew of colleague musicians, amongst whom Kate & Anna McGarrigle, Rufus & Martha Wainwright, Nick Cave, Jarvis Cocker and U2's Bono and The Edge. By way of dessert the latter two and their band mates even get to back up the man for a special performance of his own.",Documentary, Biography, Music
tt0422861,The Oh in Ohio,"In Ohio, Priscilla Chase is the VP of a company that works bringing new business to Cleveland. She has been married for more than ten years with Jack Chase, the biology teacher from the local public school. Priscilla is successful in her career but is frigid and has never reached an orgasm, hurting her frustrated husband. When Priscilla decides to buy a vibrator, Jack is seduced by his teenage student Kristen Taylor and recovers his self-esteem, working out, losing weight and dressing adequately. Priscilla has new sexual experiences and becomes closer to Wayne the Pool Guy, the constructor of swimming pools in her neighborhood since she was a child. The new relationships upgrade the personal and professional lives of Priscilla and Jack.",Comedy, Drama, Romance
tt0449059,Little Miss Sunshine,"In Albuquerque, Sheryl Hoover brings her suicidal brother Frank to the breast of her dysfunctional and emotionally bankrupted family. Frank is homosexual, an expert in Proust. He tried to commit suicide when he was rejected by his boyfriend and his great competitor became renowned and recognized as number one in the field of Proust. Sheryl's husband Richard is unsuccessfully trying to sell his self-help and self-improvement technique using nine steps to reach success, but he is actually a complete loser. Her son Dwayne has taken a vow of silence as a follower of Nietzsche and aims to be a jet pilot. Dwayne's grandfather Edwin was sent away from the institution for elders (Sunset Manor) and is addicted in heroin. When her seven-year-old daughter Olive has a chance to dispute the Little Miss Sunshine pageant in Redondo Beach, California, the whole family travels together in their old Volkswagen Type 2 (Kombi) in a funny journey of hope of winning the talent contest and to make a dream come true.",Comedy, Drama,
tt0449467,Babel,"4 interlocking stories all connected by a single gun all converge at the end and reveal a complex and tragic story of the lives of humanity around the world and how we truly aren't all that different. In Morocco, a troubled married couple are on vacation trying to work out their differences. Meanwhile, a Moroccan herder buys a rifle for his sons so they can keep the jackals away from his herd. A girl in Japan dealing with rejection, the death of her mother, the emotional distance of her father, her own self-consciousness, and a disability among many other issues, deals with modern life in the enormous metropolis of Tokyo, Japan. Then, on the opposite side of the world the married couple's Mexican nanny takes the couple's 2 children with her to her son's wedding in Mexico, only to come into trouble on the return trip. Combined, it provides a powerful story and an equally powerful looking glass into the lives of seemingly random people around the world and it shows just how connected we really are.",Drama,,
tt0369994,Strangers with Candy,"A prequel to the critically acclaimed series featuring Jerri Blank, a 46-year-old ex-junkie, ex-con who returns to high school in a bid to start her life over.",Comedy,,
tt0492506,Wordplay,"A documentary that focuses on the world of crossword puzzles: those that construct them, those that love to solve them, those that compete in the annual Crossword competition in Stamford and also on Will Shortz, the editor of the New York Times crossword since the early 1990s. Shortz actually has a university degree in games and organized the first crossword championship in 1978. Some of the contributors to the Times puzzle explain how they go about building them while some aficionados, including former President Bill Clinton and comedian Jon Stewart talk about their love of solving them. The film also introduces several past champions and near champions competing in the 2006 tournament and it takes you from the preliminary rounds to the final where the top three contestants compete in front of a room full of admiring contestants.",Documentary,,
tt0430304,Littleman,"After leaving the prison, the dwarf criminal Calvin Sims joins to his moron brother Percy to steal an expensive huge diamond in a jewelry for the mobster Walken. They are chased by the police, and Calvin hides the stone in the purse of the executive Vanessa Edwards, whose husband Darryl Edwards wants to have a baby. Percy convinces Calvin to dress like a baby and be left in front of the Edwards's house to get inside the house and retrieve the diamond. Darryl and Vanessa keep Calvin for the weekend and decide to adopt him, while Walken threatens Darryl to get the stone back.",Comedy, Crime,
tt0399862,End of the Spear,"""End of the Spear"" is the story of Mincayani, a Waodani tribesman from the jungles of Ecuador. When five young missionaries, among them Jim Elliot and Nate Saint, are speared to death by the Waodani in 1956, a series of events unfold to change the lives of not only the slain missionaries' families, but also Mincayani and his people.",Adventure, Drama,
tt0385880,Monster House,"The teenage DJ is observing his neighbor Nebbercracker on the other side of their street in the suburb that destroys tricycles of children that trespass his lawn. When DJ's parents travel on the eve of Halloween and the abusive nanny Zee stays with him, he calls his clumsy best friend Chowder to play basketball. But when the ball falls in Nebbercracker's lawn, the old man has a siege, and soon they find that the house is a monster. Later the boys rescue the smart Jenny from the house and the trio unsuccessfully tries to convince the babysitter, her boyfriend Bones and two police officers that the haunted house is a monster, but nobody believes them. The teenagers ask their video-game addicted acquaintance Skull how to destroy the house, and they disclose its secret on the Halloween night.",Animation, Comedy, Family
tt0417148,Snakes on a Plane,"While practicing motocross in Hawaii, Sean Jones witnesses the brutal murder of an important American prosecutor by the powerful mobster Eddie Kim. He is protected and persuaded by the FBI agent Neville Flynn to testify against Eddie in Los Angeles. They embark in the red-eye Flight 121 of Pacific Air, occupying the entire first-class. However, Eddie dispatches hundred of different species of snakes airborne with a time operated device in the luggage to release the snakes in the flight with the intent of crashing the plane. Neville and the passengers have to struggle with the snakes to survive.",Action, Adventure, Crime
tt0457513,Scoop,"In the funeral of the famous British journalist Joe Strombel, his colleagues and friends recall how obstinate he was while seeking for a scoop. Meanwhile the deceased Joe discloses the identity of the tarot card serial killer of London. He cheats the Reaper and appears to the American student of journalism Sondra Pransky, who is on the stage in the middle of a magic show of the magician Sidney Waterman in London, and tells her that the murderer is the aristocrat Peter Lyman. Sondra drags Sid in her investigation, seeking for evidences that Peter is the killer. However, she falls in love with him and questions if Joe Strombel is right in his scoop.",Comedy, Crime, Mystery
tt0415306,Talladega Nights: The Ballad of Ricky Bobby,"NASCAR stock car racing sensation Ricky Bobby is a national hero because of his ""win at all costs"" approach. He and his loyal racing partner, childhood friend Cal Naughton Jr., are a fearless duo -- ""Shake"" and ""Bake"" by their fans for their ability to finish so many races in the #1 and #2 positions, with Cal always in second place. When flamboyant French Formula One driver Jean Girard challenges ""Shake"" and ""Bake"" for the supremacy of NASCAR, Ricky Bobby must face his own demons and fight Girard for the right to be known as racing's top driver.",Action, Comedy, Sport
tt0477347,Night at the Museum,"In New York, unemployed and divorced Larry Daley is a complete loser. His son Nick is very disappointed with his father who is going to be evicted. Larry accepts the job of night watchman in the Museum of Natural History and takes the place of three old security guards that have just retired in order to raise some money and pay his bills. On his first shift, Larry soon realizes that everything at the museum is not as it seems as the statues begin to come to life after the sun sets. The Museum transforms into complete chaos with the inexperienced Larry in charge as he learns that an old Egyptian stone that came to the Museum in 1950 brings these statues to life until dawn. When Larry brings his son to spend a night with him, the three old guards break into the Museum to try to steal the magical stone. Larry organizes all the historic characters to help him stop the criminals and save the museum.",Adventure, Comedy, Family
tt0469641,World Trade Center,Two Port Authority police officers become trapped under the rubble of the World Trade Center.,Drama, History, Thriller
tt0420223,Stranger Than Fiction,"Everybody knows that your life is a story. But what if a story was your life? Harold Crick is your average IRS agent: monotonous, boring, and repetitive. But one day this all changes when Harold begins to hear an author inside his head narrating his life. The narrator it is extraordinarily accurate, and Harold recognizes the voice as an esteemed author he saw on TV. But when the narration reveals that he is going to die, Harold must find the author of the story, and ultimately his life, to convince her to change the ending of the story before it is too late.",Comedy, Drama, Fantasy
tt0430357,Miami Vice,"Ricardo Tubbs is urbane and dead smart. He lives with Bronx-born Intel analyst Trudy, as they work undercover transporting drug loads into South Florida to identify a group responsible for three murders. Sonny Crockett [to the untrained eye, his presentation may seem unorthodox, but procedurally, he is sound] is charismatic and flirtatious until - while undercover working with the supplier of the South Florida group - he gets romantically entangled with Isabella, the Chinese-Cuban wife of an arms and drugs trafficker. The best undercover identity is oneself with the volume turned up and restraint unplugged. The intensity of the case pushes Crockett and Tubbs out onto the edge where identity and fabrication become blurred, where cop and player become one - especially for Crockett in his romance with Isabella and for Tubbs in the provocation of an assault on those he loves.",Action, Crime, Thriller
tt0454921,The Pursuit of Happyness,"Based on a true story about a man named Christopher Gardner. Gardner has invested heavily in a device known as a ""Bone Density scanner"". He feels like he has made these devices. However, they do not sell as they are marginally better than the current technology at a much higher price. As Gardner tries to figure out how to sell them, his wife leaves him, he loses his house, his bank account, and credit cards. Forced to live out in the streets with his son, Gardner is now desperate to find a steady job; he takes on a job as a stockbroker, but before he can receive pay, he needs to go through 6 months of training, and to sell his devices.",Biography, Drama,
tt0455967,John Tucker Must Die,"Kate (Brittany Snow) is the new girl in school. She catches John Tucker (Jesse Metcalfe) dating three different girls at once: Carrie - the smart girl, Heather - the cheerleader, and Beth - the activist slut; none of them are aware that they are not the only girl in John's heart. Kate, having been raised by a single mother, has seen the pain caused by playboys like John Tucker, and she won't stand idly by. Together with the three jilted ex-girlfriends, they hatch a plan to teach John a lesson. Things rarely go as planned, especially when Kate starts to think that she might be falling for John herself.",Comedy, Romance,
